Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Apr  1, 2020
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1083220|XCel Brands, Inc.|4|20200401|edgar/data/1083220/0001104659-20-041946.txt
1083848|CAN CAL RESOURCES LTD|NT 10-K|20200401|edgar/data/1083848/0001683168-20-001056.txt
1084580|Jefferies Group LLC|424B5|20200401|edgar/data/1084580/0001193125-20-093103.txt
1084991|NATURAL GAS SERVICES GROUP INC|8-K|20200401|edgar/data/1084991/0001084991-20-000016.txt
108516|WORTHINGTON INDUSTRIES INC|SC 13D/A|20200401|edgar/data/108516/0001564590-20-014752.txt
1085243|VirTra, Inc|4|20200401|edgar/data/1085243/0001493152-20-005621.txt
1085395|ALLEN MARK C|4|20200401|edgar/data/1085395/0000945764-20-000022.txt
1085651|SASSER BOB|4|20200401|edgar/data/1085651/0001127602-20-012462.txt
1086742|D LOREN ROBERT W|4|20200401|edgar/data/1086742/0001104659-20-041946.txt
1087426|SHATTUCK MAYO A III|4|20200401|edgar/data/1087426/0001109357-20-000079.txt
1087939|BAKER JULIAN|4|20200401|edgar/data/1087939/0001638599-20-000358.txt
1087940|BAKER FELIX|4|20200401|edgar/data/1087940/0001638599-20-000358.txt
1088034|Usio, Inc.|4|20200401|edgar/data/1088034/0001089351-20-000001.txt
1089107|THIRD AVENUE VARIABLE SERIES TRUST|CORRESP|20200107|edgar/data/1089107/0001140361-20-000381.txt
1089107|THIRD AVENUE VARIABLE SERIES TRUST|PRE 14A|20191206|edgar/data/1089107/0001615774-19-015481.txt
1089113|HSBC HOLDINGS PLC|6-K|20200401|edgar/data/1089113/0001654954-20-003631.txt
1089351|HOCH LOUIS A|4|20200401|edgar/data/1089351/0001089351-20-000001.txt
1090061|OMNOVA SOLUTIONS INC|25-NSE|20200401|edgar/data/1090061/0000876661-20-000283.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012401.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012404.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012406.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012410.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012411.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012413.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012416.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012417.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012418.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012419.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012420.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012421.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012422.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012423.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012424.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012425.txt
1090061|OMNOVA SOLUTIONS INC|4|20200401|edgar/data/1090061/0001127602-20-012426.txt
1090061|OMNOVA SOLUTIONS INC|8-K|20200401|edgar/data/1090061/0001090061-20-000030.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000032.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000034.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000036.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000038.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000040.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000042.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000044.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000046.txt
1090061|OMNOVA SOLUTIONS INC|S-8 POS|20200401|edgar/data/1090061/0001090061-20-000048.txt
1090159|INTERNET GOLD GOLDEN LINES LTD|6-K|20200401|edgar/data/1090159/0001213900-20-008314.txt
1091883|CIRCOR INTERNATIONAL INC|PRER14A|20200401|edgar/data/1091883/0001091883-20-000049.txt
1091883|CIRCOR INTERNATIONAL INC|PRRN14A|20200401|edgar/data/1091883/0000921895-20-000964.txt
109198|TJX COMPANIES INC /DE/|424B2|20200401|edgar/data/109198/0001193125-20-093028.txt
109198|TJX COMPANIES INC /DE/|8-K|20200401|edgar/data/109198/0001193125-20-094680.txt
1093557|DEXCOM INC|4|20200401|edgar/data/1093557/0001093557-20-000113.txt
1093974|HOLDER JAMES T|4|20200401|edgar/data/1093974/0001127602-20-012345.txt
1094084|TELKONET INC|4|20200401|edgar/data/1094084/0001683168-20-001053.txt
1094084|TELKONET INC|4|20200401|edgar/data/1094084/0001683168-20-001054.txt
1094084|TELKONET INC|4|20200401|edgar/data/1094084/0001683168-20-001055.txt
1094285|TELEDYNE TECHNOLOGIES INC|DEFA14A|20200401|edgar/data/1094285/0001193125-20-094154.txt
1094517|TOYOTA MOTOR CORP/|6-K|20200401|edgar/data/1094517/0001193125-20-093315.txt
1094521|PIONEER HIGH YIELD FUND|497|20200401|edgar/data/1094521/0000276776-20-000117.txt
1094521|PIONEER HIGH YIELD FUND|497|20200401|edgar/data/1094521/0001683863-20-001654.txt
109563|APPLIED INDUSTRIAL TECHNOLOGIES INC|4|20200401|edgar/data/109563/0000109563-20-000029.txt
109563|APPLIED INDUSTRIAL TECHNOLOGIES INC|4|20200401|edgar/data/109563/0000109563-20-000031.txt
1095726|Natixis Funds Trust IV|497|20200401|edgar/data/1095726/0001193125-20-094157.txt
1098151|FIDELITY D & D BANCORP INC|425|20200401|edgar/data/1098151/0001140361-20-007618.txt
1098151|FIDELITY D & D BANCORP INC|8-K|20200401|edgar/data/1098151/0001140361-20-007617.txt
1098151|FIDELITY D & D BANCORP INC|DEFA14A|20200401|edgar/data/1098151/0001140361-20-007615.txt
1099800|Edwards Lifesciences Corp|4|20200401|edgar/data/1099800/0001225208-20-005797.txt
1099800|Edwards Lifesciences Corp|4|20200401|edgar/data/1099800/0001225208-20-005798.txt
1099941|MVC CAPITAL, INC.|40-17G|20200401|edgar/data/1099941/0000894189-20-002478.txt
1100663|iSHARES TRUST|497|20200401|edgar/data/1100663/0001193125-20-093626.txt
1100663|iSHARES TRUST|497|20200401|edgar/data/1100663/0001683863-20-001579.txt
1102112|PACWEST BANCORP|DEFA14A|20200401|edgar/data/1102112/0001104659-20-041549.txt
1102900|BERBERIAN LANCE|4|20200401|edgar/data/1102900/0001127602-20-012373.txt
1103795|QS Energy, Inc.|4|20200401|edgar/data/1103795/0001683168-20-001059.txt
1103838|ICICI BANK LTD|6-K|20200401|edgar/data/1103838/0000950103-20-006633.txt
1103838|ICICI BANK LTD|6-K|20200401|edgar/data/1103838/0000950103-20-006642.txt
1103982|Mondelez International, Inc.|DEF 14A|20200401|edgar/data/1103982/0001308179-20-000107.txt
1103982|Mondelez International, Inc.|DEFA14A|20200401|edgar/data/1103982/0001308179-20-000108.txt
1104057|DAVIS JACK E|4|20200401|edgar/data/1104057/0001214659-20-003070.txt
1104462|New Century Resources Corp|8-K|20200401|edgar/data/1104462/0001445866-20-000312.txt
1104485|NORTHERN OIL & GAS, INC.|4|20200401|edgar/data/1104485/0001104659-20-042020.txt
1105602|QUAZZO STEPHEN R|4|20200401|edgar/data/1105602/0001209191-20-022216.txt
1105792|HAYDEN JOHN W|4|20200401|edgar/data/1105792/0001209191-20-021988.txt
1106145|MCCONNELL JOHN P/OH|SC 13D/A|20200401|edgar/data/1106145/0001564590-20-014752.txt
1106627|FERNANDEZ RAUL J|4|20200401|edgar/data/1106627/0001730168-20-000071.txt
1108827|QEP RESOURCES, INC.|4|20200401|edgar/data/1108827/0001209191-20-022111.txt
1109101|MOLONEY THOMAS E|4|20200401|edgar/data/1109101/0001209191-20-022122.txt
1109101|MOLONEY THOMAS E|4|20200401|edgar/data/1109101/0001209191-20-022142.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000069.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000070.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000071.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000072.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000073.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000074.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000075.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000076.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000077.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000078.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000079.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000080.txt
1109357|EXELON CORP|4|20200401|edgar/data/1109357/0001109357-20-000081.txt
1109357|EXELON CORP|8-K|20200401|edgar/data/1109357/0001109357-20-000068.txt
1109546|PACIFIC MERCANTILE BANCORP|3|20200401|edgar/data/1109546/0001562180-20-002815.txt
1110805|NuStar Energy L.P.|4|20200401|edgar/data/1110805/0001359766-20-000006.txt
1111178|BNY MELLON OPPORTUNITY FUNDS|497|20200401|edgar/data/1111178/0001111178-20-000019.txt
1111178|BNY MELLON OPPORTUNITY FUNDS|497|20200401|edgar/data/1111178/0001635295-20-000026.txt
1111178|BNY MELLON OPPORTUNITY FUNDS|497|20200401|edgar/data/1111178/0001635295-20-000027.txt
1111299|SIXTEEN SECURITIES, INC.|X-17A-5|20200401|edgar/data/1111299/0001111299-20-000001.txt
1111565|BNY MELLON FUNDS TRUST|497|20200401|edgar/data/1111565/0001111565-20-000018.txt
1111711|NISOURCE INC.|8-K|20200401|edgar/data/1111711/0001193125-20-094673.txt
1112920|GLOBALSCAPE INC|4|20200401|edgar/data/1112920/0000921895-20-000968.txt
1112996|AIM COUNSELOR SERIES TRUST (INVESCO COUNSELOR SERIES TRUST)|CORRESP|20200228|edgar/data/1112996/0001137439-20-000082.txt
1113303|STILWELL JOSEPH|4|20200401|edgar/data/1113303/0001213900-20-008351.txt
1113303|STILWELL JOSEPH|SC 13D/A|20200401|edgar/data/1113303/0001104659-20-041557.txt
1113313|ARVANA INC|10-K/A|20200401|edgar/data/1113313/0001607062-20-000086.txt
1114446|UBS AG|25-NSE|20200401|edgar/data/1114446/0001143362-20-000119.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0000914121-20-001300.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001732.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001733.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001734.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001735.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001736.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001737.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001738.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001739.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001740.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001741.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001742.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001743.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001744.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001745.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001746.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001747.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001748.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001749.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001750.txt
1114446|UBS AG|424B2|20200401|edgar/data/1114446/0001114446-20-001751.txt
1115331|KENNEDY CHRISTOPHER G|4|20200401|edgar/data/1115331/0001388038-20-000037.txt
1116578|PRUDENTIAL PLC|6-K|20200401|edgar/data/1116578/0001654954-20-003629.txt
1118042|VOGEL CARL E|4|20200401|edgar/data/1118042/0001209191-20-022255.txt
1119639|PETROBRAS - PETROLEO BRASILEIRO SA|6-K|20200401|edgar/data/1119639/0001564590-20-014662.txt
1119639|PETROBRAS - PETROLEO BRASILEIRO SA|6-K|20200401|edgar/data/1119639/0001564590-20-014667.txt
1119639|PETROBRAS - PETROLEO BRASILEIRO SA|6-K|20200401|edgar/data/1119639/0001564590-20-014683.txt
1119639|PETROBRAS - PETROLEO BRASILEIRO SA|6-K|20200401|edgar/data/1119639/0001564590-20-014754.txt
1120042|FRENCH CHRISTOPHER E|4|20200401|edgar/data/1120042/0001567619-20-007286.txt
1120193|NASDAQ, INC.|DEFA14A|20200401|edgar/data/1120193/0001193125-20-094745.txt
1121484|OIL STATES INTERNATIONAL, INC|4|20200401|edgar/data/1121484/0001121484-20-000050.txt
1121702|YIELD10 BIOSCIENCE, INC.|S-3|20200401|edgar/data/1121702/0001121702-20-000030.txt
1122411|ASE Technology Holding Co., Ltd.|6-K|20200401|edgar/data/1122411/0000950103-20-006615.txt
1122411|ASE Technology Holding Co., Ltd.|6-K|20200401|edgar/data/1122411/0000950103-20-006616.txt
1122491|BRF S.A.|6-K|20200401|edgar/data/1122491/0001292814-20-001093.txt
1122491|BRF S.A.|6-K|20200401|edgar/data/1122491/0001292814-20-001113.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022280.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022282.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022284.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022286.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022288.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022290.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022292.txt
1122904|NETGEAR, INC.|4|20200401|edgar/data/1122904/0001209191-20-022294.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012473.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012474.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012475.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012476.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012477.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012478.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012479.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012480.txt
1122976|POLYONE CORP|4|20200401|edgar/data/1122976/0001127602-20-012481.txt
1123460|NORTH COUNTRY FUNDS|497|20200401|edgar/data/1123460/0001580642-20-001466.txt
1123658|CHINA PETROLEUM & CHEMICAL CORP|6-K|20200401|edgar/data/1123658/0001341004-20-000106.txt
1124524|Cryoport, Inc.|4|20200401|edgar/data/1124524/0001104659-20-041884.txt
1124524|Cryoport, Inc.|4|20200401|edgar/data/1124524/0001104659-20-041885.txt
1124524|Cryoport, Inc.|4|20200401|edgar/data/1124524/0001104659-20-041950.txt
1124524|Cryoport, Inc.|4|20200401|edgar/data/1124524/0001104659-20-041951.txt
1124941|BEACON ROOFING SUPPLY INC|8-K|20200401|edgar/data/1124941/0001564590-20-014818.txt
1124959|Voya SENIOR INCOME FUND|N-23C3A|20200401|edgar/data/1124959/0001104659-20-041725.txt
1126234|LUMOS PHARMA, INC.|SC 13D|20200401|edgar/data/1126234/0001072613-20-000151.txt
1128173|IRSA PROPIEDADES COMERCIALES S.A.|6-K|20200401|edgar/data/1128173/0001654954-20-003667.txt
1128189|ProtoKinetix, Inc.|SC 13D/A|20200401|edgar/data/1128189/0001079973-20-000248.txt
1130713|OVERSTOCK.COM, INC|3|20200401|edgar/data/1130713/0001179110-20-004350.txt
1131227|HORNBECK OFFSHORE SERVICES INC /LA|8-K|20200401|edgar/data/1131227/0001131227-20-000013.txt
1131312|ZION OIL & GAS INC|8-K|20200401|edgar/data/1131312/0001213900-20-008278.txt
1131399|GLAXOSMITHKLINE PLC|6-K|20200401|edgar/data/1131399/0001654954-20-003645.txt
1131399|GLAXOSMITHKLINE PLC|6-K|20200401|edgar/data/1131399/0001654954-20-003655.txt
1132295|DEA PETER A|4|20200401|edgar/data/1132295/0001667731-20-000180.txt
1132326|NEW ENTERPRISE ASSOCIATES 10 L P|4|20200401|edgar/data/1132326/0001209191-20-022254.txt
1132597|Itau Unibanco Holding S.A.|6-K|20200401|edgar/data/1132597/0001193125-20-094623.txt
1133294|Scholhamer James P|4|20200401|edgar/data/1133294/0000950103-20-006685.txt
1133311|TRAVELZOO|4|20200401|edgar/data/1133311/0001707267-20-000009.txt
1136294|Williams Industrial Services Group Inc.|SC 13G|20200401|edgar/data/1136294/0001251109-20-000031.txt
1137091|POWER SOLUTIONS INTERNATIONAL, INC.|8-K|20200401|edgar/data/1137091/0001193125-20-094740.txt
1137360|VanEck Vectors ETF Trust|497J|20200401|edgar/data/1137360/0001137360-20-000112.txt
1137360|VanEck Vectors ETF Trust|497K|20200401|edgar/data/1137360/0001137360-20-000116.txt
1137360|VanEck Vectors ETF Trust|497|20200401|edgar/data/1137360/0001137360-20-000113.txt
1137360|VanEck Vectors ETF Trust|497|20200401|edgar/data/1137360/0001137360-20-000114.txt
1137789|Seagate Technology plc|4|20200401|edgar/data/1137789/0001801425-20-000012.txt
1138118|CBRE GROUP, INC.|DEF 14A|20200401|edgar/data/1138118/0001193125-20-094744.txt
1138118|CBRE GROUP, INC.|DEFA14A|20200401|edgar/data/1138118/0001193125-20-094753.txt
1140102|HireQuest, Inc.|4|20200401|edgar/data/1140102/0001654954-20-003681.txt
1140157|PIONEER SERIES TRUST VII|497|20200401|edgar/data/1140157/0000276776-20-000117.txt
1140157|PIONEER SERIES TRUST VII|497|20200401|edgar/data/1140157/0001683863-20-001654.txt
1140625|EQUINOR ASA|424B2|20200401|edgar/data/1140625/0001193125-20-093684.txt
1140625|EQUINOR ASA|6-K|20200401|edgar/data/1140625/0001171843-20-002276.txt
1140625|EQUINOR ASA|6-K|20200401|edgar/data/1140625/0001193125-20-093631.txt
1140859|AMERISOURCEBERGEN CORP|4|20200401|edgar/data/1140859/0001127602-20-012431.txt
1141103|CROSS COUNTRY HEALTHCARE INC|3|20200401|edgar/data/1141103/0001012975-20-000341.txt
1141207|SHMERLING MICHAEL D|4|20200401|edgar/data/1141207/0000715072-20-000091.txt
1142524|HARTENSTEIN EDDY W|4|20200401|edgar/data/1142524/0001730168-20-000073.txt
1143362|NYSE ARCA, INC.|25-NSE|20200401|edgar/data/1143362/0001143362-20-000119.txt
1144122|BYRNES ARTHUR E|4|20200401|edgar/data/1144122/0001683168-20-001054.txt
1145057|FORESCOUT TECHNOLOGIES, INC|4|20200401|edgar/data/1145057/0001209191-20-022204.txt
1145666|ZELENY DENNIS|4|20200401|edgar/data/1145666/0001493152-20-005611.txt
1146190|LEVELX CAPITAL LLC|X-17A-5|20200401|edgar/data/1146190/0001146190-20-000008.txt
1156375|CME GROUP INC.|DEFA14A|20200401|edgar/data/1156375/0001193125-20-093554.txt
1156388|BIG 5 SPORTING GOODS Corp|8-K|20200401|edgar/data/1156388/0001193125-20-094608.txt
1157619|KATZ KAREN|4|20200401|edgar/data/1157619/0001246360-20-000995.txt
1157647|Western New England Bancorp, Inc.|DEF 14A|20200401|edgar/data/1157647/0001387131-20-003524.txt
1157647|Western New England Bancorp, Inc.|DEFA14A|20200401|edgar/data/1157647/0001387131-20-003526.txt
1157987|MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SER CZN 1|8-K|20200401|edgar/data/1157987/0000903423-20-000030.txt
1158324|COGENT COMMUNICATIONS HOLDINGS, INC.|4|20200401|edgar/data/1158324/0001567619-20-007255.txt
1158324|COGENT COMMUNICATIONS HOLDINGS, INC.|4|20200401|edgar/data/1158324/0001567619-20-007257.txt
1158324|COGENT COMMUNICATIONS HOLDINGS, INC.|4|20200401|edgar/data/1158324/0001567619-20-007259.txt
1158324|COGENT COMMUNICATIONS HOLDINGS, INC.|4|20200401|edgar/data/1158324/0001567619-20-007261.txt
1158324|COGENT COMMUNICATIONS HOLDINGS, INC.|4|20200401|edgar/data/1158324/0001567619-20-007263.txt
1158324|COGENT COMMUNICATIONS HOLDINGS, INC.|4|20200401|edgar/data/1158324/0001567619-20-007265.txt
1158938|KOPPELMAN CHARLES|4|20200401|edgar/data/1158938/0001209191-20-022179.txt
1159167|IROBOT CORP|4|20200401|edgar/data/1159167/0001209191-20-022154.txt
1159192|SPARBY DAVID M|4|20200401|edgar/data/1159192/0001225208-20-005735.txt
1159275|KIWA BIO-TECH PRODUCTS GROUP CORP|PRER14C|20200401|edgar/data/1159275/0001493152-20-005583.txt
1160106|Lloyds Banking Group plc|6-K|20200401|edgar/data/1160106/0000950103-20-006618.txt
1160106|Lloyds Banking Group plc|6-K|20200401|edgar/data/1160106/0001654954-20-003633.txt
1161154|Energy Transfer Operating, L.P.|8-K|20200401|edgar/data/1161154/0001161154-20-000016.txt
1161582|GROWLIFE, INC.|10-K|20200401|edgar/data/1161582/0001654954-20-003682.txt
1161670|CULLINAN ASSOCIATES INC|13F-HR|20200401|edgar/data/1161670/0001161670-20-000002.txt
1162304|HIGGINS MELINA E|4|20200401|edgar/data/1162304/0001209191-20-022138.txt
1163417|DAVIDE CAMPARI MILANO SPA|CB/A|20200401|edgar/data/1163417/0000950157-20-000459.txt
1163609|SOUTH DAKOTA SOYBEAN PROCESSORS LLC|4|20200401|edgar/data/1163609/0001163609-20-000015.txt
1163829|PHILBIN GARY M|4|20200401|edgar/data/1163829/0001127602-20-012464.txt
1164638|LAWLESS ROBERT J|4|20200401|edgar/data/1164638/0001109357-20-000076.txt
1164727|NEWMONT Corp /DE/|4|20200401|edgar/data/1164727/0001164727-20-000086.txt
1164863|ENPRO INDUSTRIES, INC|4|20200401|edgar/data/1164863/0001225208-20-005736.txt
1164863|ENPRO INDUSTRIES, INC|4|20200401|edgar/data/1164863/0001225208-20-005742.txt
1166003|XPO Logistics, Inc.|4|20200401|edgar/data/1166003/0001493152-20-005634.txt
1166272|GENETIC TECHNOLOGIES LTD|6-K|20200401|edgar/data/1166272/0001104659-20-041465.txt
1167987|LAYNE PAUL H|4|20200401|edgar/data/1167987/0001179110-20-004377.txt
1168019|JACKSON SHIRLEY A|4|20200401|edgar/data/1168019/0001562180-20-002809.txt
1169445|COMPUTER PROGRAMS & SYSTEMS INC|DEFA14A|20200401|edgar/data/1169445/0001193125-20-093579.txt
1171759|RED ROBIN GOURMET BURGERS INC|3|20200401|edgar/data/1171759/0001179110-20-004346.txt
1171759|RED ROBIN GOURMET BURGERS INC|8-K|20200401|edgar/data/1171759/0000950142-20-000969.txt
1172494|AU OPTRONICS CORP|6-K|20200401|edgar/data/1172494/0000950103-20-006617.txt
